z	aF	bF	cF	dF	eF
2.56406	0.204342	0.146402	0.504918	-0.0702799	0.267452
2.56364	0.204234	0.146415	0.504796	-0.070318	0.267296
2.56322	0.204125	0.146429	0.504674	-0.0703561	0.26714
2.5628	0.204017	0.146442	0.504553	-0.0703943	0.266984
2.56238	0.203908	0.146456	0.504431	-0.0704324	0.266828
2.56196	0.203799	0.146469	0.504309	-0.0704706	0.266672
2.56154	0.203691	0.146483	0.504187	-0.0705088	0.266516
2.56112	0.203582	0.146496	0.504065	-0.070547	0.26636
2.5607	0.203473	0.14651	0.503944	-0.0705853	0.266204
2.56027	0.203365	0.146523	0.503822	-0.0706236	0.266048
2.55985	0.203256	0.146537	0.5037	-0.0706618	0.265892
2.55943	0.203147	0.146551	0.503579	-0.0707001	0.265736
2.55901	0.203038	0.146564	0.503457	-0.0707385	0.26558
2.55859	0.202929	0.146578	0.503335	-0.0707768	0.265424
2.55816	0.202821	0.146592	0.503214	-0.0708152	0.265268
2.55774	0.202712	0.146606	0.503092	-0.0708535	0.265113
2.55732	0.202603	0.146619	0.502971	-0.0708919	0.264957
2.5569	0.202494	0.146633	0.502849	-0.0709304	0.264801
2.55647	0.202385	0.146647	0.502728	-0.0709688	0.264645
2.55605	0.202276	0.146661	0.502606	-0.0710072	0.264489
2.55563	0.202167	0.146675	0.502485	-0.0710457	0.264333
2.5552	0.202058	0.146689	0.502363	-0.0710842	0.264178
2.55478	0.201949	0.146703	0.502242	-0.0711227	0.264022
2.55435	0.20184	0.146717	0.502121	-0.0711613	0.263866
2.55393	0.201731	0.146731	0.501999	-0.0711998	0.26371
2.5535	0.201621	0.146745	0.501878	-0.0712384	0.263554
2.55308	0.201512	0.146759	0.501757	-0.071277	0.263399
2.55265	0.201403	0.146773	0.501635	-0.0713156	0.263243
2.55223	0.201294	0.146787	0.501514	-0.0713542	0.263087
2.5518	0.201185	0.146801	0.501393	-0.0713929	0.262931
2.55138	0.201075	0.146816	0.501272	-0.0714316	0.262776
2.55095	0.200966	0.14683	0.50115	-0.0714703	0.26262
2.55053	0.200857	0.146844	0.501029	-0.071509	0.262464
2.5501	0.200747	0.146858	0.500908	-0.0715477	0.262309
2.54967	0.200638	0.146873	0.500787	-0.0715865	0.262153
2.54925	0.200529	0.146887	0.500666	-0.0716252	0.261997
2.54882	0.200419	0.146901	0.500545	-0.071664	0.261842
2.54839	0.20031	0.146916	0.500424	-0.0717028	0.261686
2.54797	0.2002	0.14693	0.500303	-0.0717417	0.26153
2.54754	0.200091	0.146945	0.500182	-0.0717805	0.261375
2.54711	0.199981	0.146959	0.500061	-0.0718194	0.261219
2.54668	0.199872	0.146974	0.49994	-0.0718583	0.261064
2.54625	0.199762	0.146988	0.499819	-0.0718972	0.260908
2.54583	0.199652	0.147003	0.499698	-0.0719362	0.260752
2.5454	0.199543	0.147017	0.499577	-0.0719751	0.260597
2.54497	0.199433	0.147032	0.499456	-0.0720141	0.260441
2.54454	0.199323	0.147047	0.499335	-0.0720531	0.260286
2.54411	0.199214	0.147061	0.499214	-0.0720921	0.26013
2.54368	0.199104	0.147076	0.499093	-0.0721312	0.259975
2.54325	0.198994	0.147091	0.498973	-0.0721702	0.259819
2.54282	0.198884	0.147106	0.498852	-0.0722093	0.259664
2.54239	0.198775	0.14712	0.498731	-0.0722484	0.259508
2.54196	0.198665	0.147135	0.49861	-0.0722875	0.259353
2.54153	0.198555	0.14715	0.49849	-0.0723267	0.259197
2.5411	0.198445	0.147165	0.498369	-0.0723658	0.259042
2.54067	0.198335	0.14718	0.498248	-0.072405	0.258886
2.54024	0.198225	0.147195	0.498128	-0.0724442	0.258731
2.53981	0.198115	0.14721	0.498007	-0.0724835	0.258575
2.53938	0.198005	0.147225	0.497886	-0.0725227	0.25842
2.53895	0.197895	0.14724	0.497766	-0.072562	0.258264
2.53851	0.197785	0.147255	0.497645	-0.0726013	0.258109
2.53808	0.197675	0.14727	0.497525	-0.0726406	0.257954
2.53765	0.197565	0.147285	0.497404	-0.0726799	0.257798
2.53722	0.197455	0.147301	0.497284	-0.0727193	0.257643
2.53678	0.197345	0.147316	0.497163	-0.0727587	0.257487
2.53635	0.197234	0.147331	0.497043	-0.0727981	0.257332
2.53592	0.197124	0.147346	0.496923	-0.0728375	0.257177
2.53549	0.197014	0.147362	0.496802	-0.072877	0.257021
2.53505	0.196904	0.147377	0.496682	-0.0729164	0.256866
2.53462	0.196793	0.147392	0.496561	-0.0729559	0.256711
2.53418	0.196683	0.147408	0.496441	-0.0729954	0.256555
2.53375	0.196573	0.147423	0.496321	-0.073035	0.2564
2.53332	0.196462	0.147438	0.496201	-0.0730745	0.256245
2.53288	0.196352	0.147454	0.49608	-0.0731141	0.256089
2.53245	0.196242	0.147469	0.49596	-0.0731537	0.255934
2.53201	0.196131	0.147485	0.49584	-0.0731933	0.255779
2.53158	0.196021	0.147501	0.49572	-0.073233	0.255624
2.53114	0.19591	0.147516	0.495599	-0.0732726	0.255468
2.5307	0.1958	0.147532	0.495479	-0.0733123	0.255313
2.53027	0.195689	0.147548	0.495359	-0.073352	0.255158
2.52983	0.195579	0.147563	0.495239	-0.0733917	0.255003
2.5294	0.195468	0.147579	0.495119	-0.0734315	0.254847
2.52896	0.195357	0.147595	0.494999	-0.0734713	0.254692
2.52852	0.195247	0.147611	0.494879	-0.0735111	0.254537
2.52809	0.195136	0.147626	0.494759	-0.0735509	0.254382
2.52765	0.195025	0.147642	0.494639	-0.0735907	0.254226
2.52721	0.194915	0.147658	0.494519	-0.0736306	0.254071
2.52677	0.194804	0.147674	0.494399	-0.0736705	0.253916
2.52634	0.194693	0.14769	0.494279	-0.0737104	0.253761
2.5259	0.194582	0.147706	0.494159	-0.0737503	0.253606
2.52546	0.194471	0.147722	0.494039	-0.0737903	0.25345
2.52502	0.194361	0.147738	0.49392	-0.0738303	0.253295
2.52458	0.19425	0.147754	0.4938	-0.0738703	0.25314
2.52414	0.194139	0.14777	0.49368	-0.0739103	0.252985
2.5237	0.194028	0.147786	0.49356	-0.0739504	0.25283
2.52326	0.193917	0.147803	0.49344	-0.0739904	0.252675
2.52282	0.193806	0.147819	0.493321	-0.0740305	0.25252
2.52238	0.193695	0.147835	0.493201	-0.0740707	0.252365
2.52194	0.193584	0.147851	0.493081	-0.0741108	0.252209
2.5215	0.193473	0.147868	0.492962	-0.074151	0.252054
2.52106	0.193362	0.147884	0.492842	-0.0741912	0.251899
2.52062	0.193251	0.1479	0.492722	-0.0742314	0.251744
2.52018	0.193139	0.147917	0.492603	-0.0742716	0.251589
2.51974	0.193028	0.147933	0.492483	-0.0743119	0.251434
2.5193	0.192917	0.14795	0.492363	-0.0743521	0.251279
2.51886	0.192806	0.147966	0.492244	-0.0743925	0.251124
2.51842	0.192695	0.147983	0.492124	-0.0744328	0.250969
2.51797	0.192583	0.147999	0.492005	-0.0744731	0.250814
2.51753	0.192472	0.148016	0.491885	-0.0745135	0.250659
2.51709	0.192361	0.148033	0.491766	-0.0745539	0.250504
2.51665	0.192249	0.148049	0.491647	-0.0745943	0.250349
2.5162	0.192138	0.148066	0.491527	-0.0746348	0.250194
2.51576	0.192026	0.148083	0.491408	-0.0746753	0.250039
2.51532	0.191915	0.1481	0.491288	-0.0747158	0.249884
2.51487	0.191803	0.148116	0.491169	-0.0747563	0.249729
2.51443	0.191692	0.148133	0.49105	-0.0747968	0.249574
2.51398	0.19158	0.14815	0.49093	-0.0748374	0.249419
2.51354	0.191469	0.148167	0.490811	-0.074878	0.249264
2.51309	0.191357	0.148184	0.490692	-0.0749186	0.249109
2.51265	0.191246	0.148201	0.490573	-0.0749593	0.248954
2.5122	0.191134	0.148218	0.490453	-0.0749999	0.248799
2.51176	0.191022	0.148235	0.490334	-0.0750406	0.248644
2.51131	0.190911	0.148252	0.490215	-0.0750813	0.248489
2.51087	0.190799	0.148269	0.490096	-0.0751221	0.248334
2.51042	0.190687	0.148287	0.489977	-0.0751629	0.248179
2.50997	0.190576	0.148304	0.489858	-0.0752036	0.248024
2.50953	0.190464	0.148321	0.489739	-0.0752445	0.247869
2.50908	0.190352	0.148338	0.48962	-0.0752853	0.247714
2.50863	0.19024	0.148356	0.489501	-0.0753262	0.247559
2.50819	0.190128	0.148373	0.489382	-0.0753671	0.247405
2.50774	0.190016	0.14839	0.489263	-0.075408	0.24725
2.50729	0.189904	0.148408	0.489144	-0.0754489	0.247095
2.50684	0.189792	0.148425	0.489025	-0.0754899	0.24694
2.5064	0.189681	0.148443	0.488906	-0.0755309	0.246785
2.50595	0.189569	0.14846	0.488787	-0.0755719	0.24663
2.5055	0.189456	0.148478	0.488668	-0.0756129	0.246475
2.50505	0.189344	0.148495	0.488549	-0.075654	0.24632
2.5046	0.189232	0.148513	0.48843	-0.0756951	0.246166
2.50415	0.18912	0.148531	0.488311	-0.0757362	0.246011
2.5037	0.189008	0.148548	0.488193	-0.0757774	0.245856
2.50325	0.188896	0.148566	0.488074	-0.0758185	0.245701
2.5028	0.188784	0.148584	0.487955	-0.0758597	0.245546
2.50235	0.188672	0.148602	0.487836	-0.0759009	0.245391
2.5019	0.188559	0.14862	0.487718	-0.0759422	0.245237
2.50145	0.188447	0.148637	0.487599	-0.0759835	0.245082
2.501	0.188335	0.148655	0.48748	-0.0760248	0.244927
2.50055	0.188222	0.148673	0.487362	-0.0760661	0.244772
2.5001	0.18811	0.148691	0.487243	-0.0761074	0.244617
2.49964	0.187998	0.148709	0.487124	-0.0761488	0.244463
2.49919	0.187885	0.148727	0.487006	-0.0761902	0.244308
2.49874	0.187773	0.148745	0.486887	-0.0762316	0.244153
2.49829	0.18766	0.148764	0.486769	-0.0762731	0.243998
2.49783	0.187548	0.148782	0.48665	-0.0763146	0.243843
2.49738	0.187435	0.1488	0.486532	-0.0763561	0.243689
2.49693	0.187323	0.148818	0.486413	-0.0763976	0.243534
2.49648	0.18721	0.148837	0.486295	-0.0764392	0.243379
2.49602	0.187098	0.148855	0.486176	-0.0764808	0.243224
2.49557	0.186985	0.148873	0.486058	-0.0765224	0.24307
2.49511	0.186872	0.148892	0.48594	-0.076564	0.242915
2.49466	0.18676	0.14891	0.485821	-0.0766057	0.24276
2.4942	0.186647	0.148929	0.485703	-0.0766474	0.242605
2.49375	0.186534	0.148947	0.485584	-0.0766891	0.242451
2.49329	0.186421	0.148966	0.485466	-0.0767309	0.242296
2.49284	0.186309	0.148984	0.485348	-0.0767726	0.242141
2.49238	0.186196	0.149003	0.48523	-0.0768144	0.241987
2.49193	0.186083	0.149022	0.485111	-0.0768563	0.241832
2.49147	0.18597	0.14904	0.484993	-0.0768981	0.241677
2.49101	0.185857	0.149059	0.484875	-0.07694	0.241522
2.49056	0.185744	0.149078	0.484757	-0.0769819	0.241368
2.4901	0.185631	0.149097	0.484639	-0.0770238	0.241213
2.48964	0.185518	0.149115	0.484521	-0.0770658	0.241058
2.48919	0.185405	0.149134	0.484402	-0.0771078	0.240904
2.48873	0.185292	0.149153	0.484284	-0.0771498	0.240749
2.48827	0.185179	0.149172	0.484166	-0.0771919	0.240594
2.48781	0.185066	0.149191	0.484048	-0.0772339	0.24044
2.48735	0.184953	0.14921	0.48393	-0.0772761	0.240285
2.48689	0.18484	0.149229	0.483812	-0.0773182	0.24013
2.48644	0.184727	0.149248	0.483694	-0.0773603	0.239976
2.48598	0.184614	0.149268	0.483576	-0.0774025	0.239821
2.48552	0.1845	0.149287	0.483458	-0.0774447	0.239666
2.48506	0.184387	0.149306	0.48334	-0.077487	0.239512
2.4846	0.184274	0.149325	0.483223	-0.0775293	0.239357
2.48414	0.18416	0.149345	0.483105	-0.0775716	0.239202
2.48368	0.184047	0.149364	0.482987	-0.0776139	0.239048
2.48322	0.183934	0.149383	0.482869	-0.0776562	0.238893
2.48275	0.18382	0.149403	0.482751	-0.0776986	0.238738
2.48229	0.183707	0.149422	0.482633	-0.077741	0.238584
2.48183	0.183593	0.149442	0.482516	-0.0777835	0.238429
2.48137	0.18348	0.149462	0.482398	-0.077826	0.238275
2.48091	0.183366	0.149481	0.48228	-0.0778684	0.23812
2.48045	0.183253	0.149501	0.482162	-0.077911	0.237965
2.47998	0.183139	0.14952	0.482045	-0.0779535	0.237811
2.47952	0.183026	0.14954	0.481927	-0.0779961	0.237656
2.47906	0.182912	0.14956	0.481809	-0.0780387	0.237501
2.47859	0.182799	0.14958	0.481692	-0.0780814	0.237347
2.47813	0.182685	0.1496	0.481574	-0.078124	0.237192
2.47767	0.182571	0.149619	0.481457	-0.0781667	0.237038
2.4772	0.182457	0.149639	0.481339	-0.0782095	0.236883
2.47674	0.182344	0.149659	0.481222	-0.0782522	0.236728
2.47627	0.18223	0.149679	0.481104	-0.078295	0.236574
2.47581	0.182116	0.149699	0.480987	-0.0783378	0.236419
2.47534	0.182002	0.14972	0.480869	-0.0783807	0.236265
2.47488	0.181888	0.14974	0.480752	-0.0784236	0.23611
2.47441	0.181774	0.14976	0.480634	-0.0784665	0.235956
2.47395	0.181661	0.14978	0.480517	-0.0785094	0.235801
2.47348	0.181547	0.1498	0.480399	-0.0785524	0.235646
2.47301	0.181433	0.149821	0.480282	-0.0785954	0.235492
2.47255	0.181319	0.149841	0.480165	-0.0786384	0.235337
2.47208	0.181205	0.149861	0.480047	-0.0786815	0.235183
2.47161	0.181091	0.149882	0.47993	-0.0787245	0.235028
2.47114	0.180976	0.149902	0.479813	-0.0787677	0.234873
2.47068	0.180862	0.149923	0.479696	-0.0788108	0.234719
2.47021	0.180748	0.149943	0.479578	-0.078854	0.234564
2.46974	0.180634	0.149964	0.479461	-0.0788972	0.23441
2.46927	0.18052	0.149985	0.479344	-0.0789404	0.234255
2.4688	0.180406	0.150005	0.479227	-0.0789837	0.234101
2.46833	0.180291	0.150026	0.47911	-0.079027	0.233946
2.46786	0.180177	0.150047	0.478992	-0.0790703	0.233792
2.46739	0.180063	0.150068	0.478875	-0.0791137	0.233637
2.46692	0.179948	0.150088	0.478758	-0.0791571	0.233482
2.46645	0.179834	0.150109	0.478641	-0.0792005	0.233328
2.46598	0.17972	0.15013	0.478524	-0.079244	0.233173
2.46551	0.179605	0.150151	0.478407	-0.0792874	0.233019
2.46504	0.179491	0.150172	0.47829	-0.0793309	0.232864
2.46457	0.179376	0.150193	0.478173	-0.0793745	0.23271
2.4641	0.179262	0.150214	0.478056	-0.0794181	0.232555
2.46363	0.179147	0.150236	0.477939	-0.0794617	0.232401
2.46315	0.179033	0.150257	0.477822	-0.0795053	0.232246
2.46268	0.178918	0.150278	0.477705	-0.079549	0.232092
2.46221	0.178803	0.150299	0.477588	-0.0795927	0.231937
2.46173	0.178689	0.150321	0.477472	-0.0796364	0.231782
2.46126	0.178574	0.150342	0.477355	-0.0796802	0.231628
2.46079	0.178459	0.150363	0.477238	-0.079724	0.231473
2.46031	0.178344	0.150385	0.477121	-0.0797678	0.231319
2.45984	0.17823	0.150406	0.477004	-0.0798117	0.231164
2.45937	0.178115	0.150428	0.476888	-0.0798556	0.23101
2.45889	0.178	0.150449	0.476771	-0.0798995	0.230855
2.45842	0.177885	0.150471	0.476654	-0.0799435	0.230701
2.45794	0.17777	0.150493	0.476537	-0.0799874	0.230546
2.45746	0.177655	0.150514	0.476421	-0.0800315	0.230392
2.45699	0.17754	0.150536	0.476304	-0.0800755	0.230237
2.45651	0.177425	0.150558	0.476187	-0.0801196	0.230083
2.45604	0.17731	0.15058	0.476071	-0.0801637	0.229928
2.45556	0.177195	0.150602	0.475954	-0.0802079	0.229774
2.45508	0.17708	0.150624	0.475838	-0.0802521	0.229619
2.45461	0.176965	0.150646	0.475721	-0.0802963	0.229465
2.45413	0.17685	0.150668	0.475605	-0.0803405	0.22931
2.45365	0.176735	0.15069	0.475488	-0.0803848	0.229155
2.45317	0.17662	0.150712	0.475372	-0.0804291	0.229001
2.45269	0.176505	0.150734	0.475255	-0.0804735	0.228846
2.45221	0.176389	0.150756	0.475139	-0.0805178	0.228692
2.45174	0.176274	0.150779	0.475022	-0.0805623	0.228537
2.45126	0.176159	0.150801	0.474906	-0.0806067	0.228383
2.45078	0.176044	0.150823	0.474789	-0.0806512	0.228228
2.4503	0.175928	0.150846	0.474673	-0.0806957	0.228074
2.44982	0.175813	0.150868	0.474557	-0.0807403	0.227919
2.44934	0.175697	0.150891	0.47444	-0.0807848	0.227765
2.44886	0.175582	0.150913	0.474324	-0.0808295	0.22761
2.44837	0.175466	0.150936	0.474208	-0.0808741	0.227456
2.44789	0.175351	0.150959	0.474091	-0.0809188	0.227301
2.44741	0.175235	0.150981	0.473975	-0.0809635	0.227147
2.44693	0.17512	0.151004	0.473859	-0.0810083	0.226992
2.44645	0.175004	0.151027	0.473743	-0.081053	0.226838
2.44597	0.174889	0.15105	0.473627	-0.0810979	0.226683
2.44548	0.174773	0.151073	0.47351	-0.0811427	0.226528
2.445	0.174657	0.151095	0.473394	-0.0811876	0.226374
2.44452	0.174542	0.151118	0.473278	-0.0812325	0.226219
2.44403	0.174426	0.151141	0.473162	-0.0812775	0.226065
2.44355	0.17431	0.151165	0.473046	-0.0813225	0.22591
2.44306	0.174194	0.151188	0.47293	-0.0813675	0.225756
2.44258	0.174079	0.151211	0.472814	-0.0814126	0.225601
2.44209	0.173963	0.151234	0.472698	-0.0814576	0.225447
2.44161	0.173847	0.151257	0.472582	-0.0815028	0.225292
2.44112	0.173731	0.151281	0.472466	-0.0815479	0.225138
2.44064	0.173615	0.151304	0.47235	-0.0815931	0.224983
2.44015	0.173499	0.151327	0.472234	-0.0816384	0.224828
2.43967	0.173383	0.151351	0.472118	-0.0816836	0.224674
2.43918	0.173267	0.151374	0.472002	-0.081729	0.224519
2.43869	0.173151	0.151398	0.471886	-0.0817743	0.224365
2.43821	0.173035	0.151421	0.47177	-0.0818197	0.22421
2.43772	0.172919	0.151445	0.471654	-0.0818651	0.224056
2.43723	0.172803	0.151469	0.471539	-0.0819105	0.223901
2.43674	0.172686	0.151493	0.471423	-0.081956	0.223747
2.43625	0.17257	0.151516	0.471307	-0.0820015	0.223592
2.43576	0.172454	0.15154	0.471191	-0.0820471	0.223437
2.43528	0.172338	0.151564	0.471076	-0.0820927	0.223283
2.43479	0.172221	0.151588	0.47096	-0.0821383	0.223128
2.4343	0.172105	0.151612	0.470844	-0.082184	0.222974
2.43381	0.171989	0.151636	0.470728	-0.0822297	0.222819
2.43332	0.171872	0.15166	0.470613	-0.0822754	0.222665
2.43283	0.171756	0.151684	0.470497	-0.0823212	0.22251
2.43233	0.171639	0.151709	0.470382	-0.082367	0.222355
2.43184	0.171523	0.151733	0.470266	-0.0824128	0.222201
2.43135	0.171406	0.151757	0.47015	-0.0824587	0.222046
2.43086	0.17129	0.151781	0.470035	-0.0825047	0.221892
2.43037	0.171173	0.151806	0.469919	-0.0825506	0.221737
2.42988	0.171057	0.15183	0.469804	-0.0825966	0.221582
2.42938	0.17094	0.151855	0.469688	-0.0826426	0.221428
2.42889	0.170823	0.151879	0.469573	-0.0826887	0.221273
2.4284	0.170707	0.151904	0.469457	-0.0827348	0.221119
2.4279	0.17059	0.151929	0.469342	-0.082781	0.220964
2.42741	0.170473	0.151953	0.469226	-0.0828271	0.220809
2.42691	0.170356	0.151978	0.469111	-0.0828734	0.220655
2.42642	0.17024	0.152003	0.468996	-0.0829196	0.2205
2.42592	0.170123	0.152028	0.46888	-0.0829659	0.220346
2.42543	0.170006	0.152053	0.468765	-0.0830122	0.220191
2.42493	0.169889	0.152078	0.46865	-0.0830586	0.220036
2.42444	0.169772	0.152103	0.468534	-0.083105	0.219882
2.42394	0.169655	0.152128	0.468419	-0.0831515	0.219727
2.42345	0.169538	0.152153	0.468304	-0.0831979	0.219572
2.42295	0.169421	0.152178	0.468189	-0.0832445	0.219418
2.42245	0.169304	0.152203	0.468073	-0.083291	0.219263
2.42195	0.169187	0.152229	0.467958	-0.0833376	0.219109
2.42146	0.16907	0.152254	0.467843	-0.0833843	0.218954
2.42096	0.168953	0.152279	0.467728	-0.0834309	0.218799
2.42046	0.168835	0.152305	0.467613	-0.0834777	0.218645
2.41996	0.168718	0.15233	0.467497	-0.0835244	0.21849
2.41946	0.168601	0.152356	0.467382	-0.0835712	0.218335
2.41896	0.168484	0.152381	0.467267	-0.083618	0.218181
2.41846	0.168366	0.152407	0.467152	-0.0836649	0.218026
2.41796	0.168249	0.152433	0.467037	-0.0837118	0.217871
2.41746	0.168132	0.152458	0.466922	-0.0837588	0.217717
2.41696	0.168014	0.152484	0.466807	-0.0838058	0.217562
2.41646	0.167897	0.15251	0.466692	-0.0838528	0.217407
2.41596	0.167779	0.152536	0.466577	-0.0838999	0.217252
2.41546	0.167662	0.152562	0.466462	-0.083947	0.217098
2.41496	0.167544	0.152588	0.466347	-0.0839941	0.216943
2.41445	0.167427	0.152614	0.466232	-0.0840413	0.216788
2.41395	0.167309	0.15264	0.466118	-0.0840885	0.216634
2.41345	0.167191	0.152667	0.466003	-0.0841358	0.216479
2.41294	0.167074	0.152693	0.465888	-0.0841831	0.216324
2.41244	0.166956	0.152719	0.465773	-0.0842305	0.216169
2.41194	0.166838	0.152745	0.465658	-0.0842779	0.216015
2.41143	0.166721	0.152772	0.465543	-0.0843253	0.21586
2.41093	0.166603	0.152798	0.465429	-0.0843728	0.215705
2.41042	0.166485	0.152825	0.465314	-0.0844203	0.215551
2.40992	0.166367	0.152851	0.465199	-0.0844678	0.215396
2.40941	0.166249	0.152878	0.465084	-0.0845154	0.215241
2.40891	0.166131	0.152905	0.46497	-0.0845631	0.215086
2.4084	0.166014	0.152932	0.464855	-0.0846107	0.214931
2.40789	0.165896	0.152958	0.46474	-0.0846585	0.214777
2.40738	0.165778	0.152985	0.464626	-0.0847062	0.214622
2.40688	0.165659	0.153012	0.464511	-0.084754	0.214467
2.40637	0.165541	0.153039	0.464397	-0.0848019	0.214312
2.40586	0.165423	0.153066	0.464282	-0.0848497	0.214158
2.40535	0.165305	0.153093	0.464167	-0.0848977	0.214003
2.40484	0.165187	0.15312	0.464053	-0.0849456	0.213848
2.40434	0.165069	0.153148	0.463938	-0.0849937	0.213693
2.40383	0.164951	0.153175	0.463824	-0.0850417	0.213538
2.40332	0.164832	0.153202	0.463709	-0.0850898	0.213383
2.40281	0.164714	0.15323	0.463595	-0.0851379	0.213229
2.4023	0.164596	0.153257	0.46348	-0.0851861	0.213074
2.40179	0.164477	0.153285	0.463366	-0.0852343	0.212919
2.40127	0.164359	0.153312	0.463252	-0.0852826	0.212764
2.40076	0.164241	0.15334	0.463137	-0.0853309	0.212609
2.40025	0.164122	0.153367	0.463023	-0.0853793	0.212454
2.39974	0.164004	0.153395	0.462909	-0.0854277	0.212299
2.39923	0.163885	0.153423	0.462794	-0.0854761	0.212145
2.39871	0.163767	0.153451	0.46268	-0.0855246	0.21199
2.3982	0.163648	0.153479	0.462566	-0.0855731	0.211835
2.39769	0.163529	0.153507	0.462451	-0.0856217	0.21168
2.39717	0.163411	0.153535	0.462337	-0.0856703	0.211525
2.39666	0.163292	0.153563	0.462223	-0.0857189	0.21137
2.39614	0.163173	0.153591	0.462109	-0.0857676	0.211215
2.39563	0.163055	0.153619	0.461994	-0.0858164	0.21106
2.39511	0.162936	0.153647	0.46188	-0.0858652	0.210905
2.3946	0.162817	0.153676	0.461766	-0.085914	0.21075
2.39408	0.162698	0.153704	0.461652	-0.0859629	0.210595
2.39357	0.162579	0.153732	0.461538	-0.0860118	0.21044
2.39305	0.16246	0.153761	0.461424	-0.0860608	0.210285
2.39253	0.162341	0.15379	0.46131	-0.0861098	0.21013
2.39201	0.162222	0.153818	0.461196	-0.0861588	0.209975
2.3915	0.162103	0.153847	0.461082	-0.0862079	0.20982
2.39098	0.161984	0.153876	0.460968	-0.0862571	0.209665
2.39046	0.161865	0.153904	0.460854	-0.0863062	0.20951
2.38994	0.161746	0.153933	0.46074	-0.0863555	0.209355
2.38942	0.161627	0.153962	0.460626	-0.0864048	0.2092
2.3889	0.161508	0.153991	0.460512	-0.0864541	0.209045
2.38838	0.161389	0.15402	0.460398	-0.0865034	0.20889
2.38786	0.161269	0.154049	0.460284	-0.0865529	0.208735
2.38734	0.16115	0.154079	0.46017	-0.0866023	0.20858
2.38682	0.161031	0.154108	0.460056	-0.0866518	0.208425
2.3863	0.160911	0.154137	0.459942	-0.0867014	0.20827
2.38578	0.160792	0.154166	0.459828	-0.086751	0.208115
2.38525	0.160673	0.154196	0.459715	-0.0868006	0.20796
2.38473	0.160553	0.154225	0.459601	-0.0868503	0.207805
2.38421	0.160434	0.154255	0.459487	-0.0869001	0.20765
2.38369	0.160314	0.154284	0.459373	-0.0869498	0.207495
2.38316	0.160195	0.154314	0.45926	-0.0869997	0.207339
2.38264	0.160075	0.154344	0.459146	-0.0870496	0.207184
2.38211	0.159955	0.154374	0.459032	-0.0870995	0.207029
2.38159	0.159836	0.154404	0.458918	-0.0871495	0.206874
