A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-3.55626	-0.00615622	9.85849	4.79481	-0.00661463	-1.55484	-2.10556	-0.00712887	-0.00255052	0.442504	0.0570469
-3.54626	-0.00622272	9.84294	4.77378	-0.0066863	-1.55487	-2.10114	-0.00720626	-0.00253952	0.443075	0.057103
-3.53626	-0.00628994	9.82739	4.75279	-0.00675875	-1.5549	-2.0967	-0.00728449	-0.00252855	0.443646	0.0571559
-3.52626	-0.0063579	9.81184	4.73185	-0.00683199	-1.55492	-2.09226	-0.00736356	-0.00251761	0.444218	0.0572056
-3.51626	-0.00642659	9.79629	4.71094	-0.00690603	-1.55495	-2.08782	-0.0074435	-0.0025067	0.44479	0.0572518
-3.50626	-0.00649602	9.78074	4.69009	-0.00698087	-1.55497	-2.08337	-0.00752431	-0.00249583	0.445363	0.0572947
-3.49626	-0.00656621	9.76519	4.66928	-0.00705652	-1.555	-2.07891	-0.00760599	-0.00248501	0.445936	0.0573341
-3.48626	-0.00663715	9.74964	4.64851	-0.00713299	-1.55502	-2.07445	-0.00768856	-0.00247422	0.44651	0.0573699
-3.47626	-0.00670887	9.73409	4.62779	-0.00721029	-1.55505	-2.06998	-0.00777203	-0.00246348	0.447084	0.057402
-3.46626	-0.00678136	9.71854	4.60711	-0.00728843	-1.55507	-2.06551	-0.00785641	-0.00245279	0.447658	0.0574305
-3.45626	-0.00685464	9.70299	4.58648	-0.00736742	-1.55509	-2.06103	-0.0079417	-0.00244215	0.448232	0.0574552
-3.44626	-0.00692871	9.68744	4.56589	-0.00744727	-1.55512	-2.05654	-0.00802792	-0.00243156	0.448807	0.057476
-3.43626	-0.00700359	9.67189	4.54535	-0.00752798	-1.55514	-2.05205	-0.00811508	-0.00242102	0.449382	0.0574929
-3.42626	-0.00707928	9.65634	4.52485	-0.00760957	-1.55517	-2.04755	-0.00820319	-0.00241055	0.449957	0.0575058
-3.41626	-0.00715578	9.64079	4.5044	-0.00769205	-1.55519	-2.04305	-0.00829225	-0.00240014	0.450532	0.0575146
-3.40626	-0.00723312	9.62523	4.48399	-0.00777542	-1.55521	-2.03854	-0.00838228	-0.00238979	0.451107	0.0575192
-3.39626	-0.0073113	9.60968	4.46363	-0.0078597	-1.55524	-2.03403	-0.00847329	-0.00237951	0.451683	0.0575195
-3.38626	-0.00739032	9.59413	4.44331	-0.00794489	-1.55526	-2.02951	-0.00856529	-0.0023693	0.452258	0.0575154
-3.37626	-0.0074702	9.57858	4.42304	-0.00803101	-1.55529	-2.02499	-0.00865829	-0.00235916	0.452833	0.0575069
