z	u	VVM	VAVM	VPSM	VSM	VSAVM
2.12426	9.78465	3615.65	4356.7	4359.77	3614.48	4356.7
2.12247	9.76428	3602.64	4341.79	4344.86	3601.47	4341.79
2.12068	9.74393	3589.66	4326.92	4329.98	3588.48	4326.92
2.11889	9.72359	3576.71	4312.07	4315.13	3575.53	4312.07
2.1171	9.70326	3563.78	4297.25	4300.31	3562.6	4297.25
2.11531	9.68293	3550.88	4282.47	4285.52	3549.7	4282.47
2.11351	9.66262	3538.02	4267.71	4270.76	3536.83	4267.71
2.11172	9.64232	3525.17	4252.98	4256.03	3523.99	4252.98
2.10992	9.62202	3512.36	4238.28	4241.32	3511.17	4238.28
2.10813	9.60174	3499.58	4223.6	4226.65	3498.38	4223.6
2.10633	9.58146	3486.82	4208.96	4212	3485.62	4208.96
2.10453	9.5612	3474.09	4194.35	4197.39	3472.89	4194.35
2.10273	9.54094	3461.38	4179.76	4182.8	3460.19	4179.76
2.10093	9.52069	3448.71	4165.21	4168.24	3447.51	4165.21
2.09912	9.50046	3436.06	4150.68	4153.71	3434.86	4150.68
2.09732	9.48023	3423.44	4136.18	4139.21	3422.24	4136.18
2.09552	9.46002	3410.85	4121.71	4124.74	3409.64	4121.71
2.09371	9.43981	3398.28	4107.27	4110.29	3397.07	4107.27
2.0919	9.41961	3385.75	4092.86	4095.88	3384.53	4092.86
2.09009	9.39942	3373.24	4078.48	4081.49	3372.02	4078.48
2.08828	9.37925	3360.75	4064.12	4067.14	3359.54	4064.12
2.08647	9.35908	3348.3	4049.8	4052.81	3347.08	4049.8
2.08466	9.33892	3335.87	4035.5	4038.51	3334.65	4035.5
2.08285	9.31878	3323.47	4021.23	4024.24	3322.24	4021.23
2.08103	9.29864	3311.1	4006.99	4010	3309.87	4006.99
2.07922	9.27851	3298.75	3992.78	3995.78	3297.52	3992.78
2.0774	9.25839	3286.43	3978.6	3981.6	3285.2	3978.6
2.07559	9.23829	3274.14	3964.44	3967.44	3272.9	3964.44
2.07377	9.21819	3261.87	3950.32	3953.31	3260.64	3950.32
2.07195	9.1981	3249.64	3936.22	3939.21	3248.4	3936.22
2.07013	9.17803	3237.43	3922.15	3925.14	3236.19	3922.15
2.0683	9.15796	3225.24	3908.11	3911.1	3224	3908.11
2.06648	9.1379	3213.09	3894.1	3897.09	3211.84	3894.1
2.06466	9.11786	3200.96	3880.12	3883.1	3199.71	3880.12
2.06283	9.09782	3188.86	3866.17	3869.14	3187.61	3866.17
2.061	9.07779	3176.78	3852.24	3855.21	3175.53	3852.24
2.05917	9.05778	3164.73	3838.34	3841.31	3163.48	3838.34
2.05735	9.03777	3152.71	3824.47	3827.44	3151.45	3824.47
2.05551	9.01778	3140.72	3810.63	3813.6	3139.46	3810.63
2.05368	8.99779	3128.75	3796.82	3799.78	3127.49	3796.82
2.05185	8.97782	3116.81	3783.04	3786	3115.55	3783.04
2.05002	8.95785	3104.89	3769.28	3772.24	3103.63	3769.28
2.04818	8.9379	3093.01	3755.55	3758.51	3091.74	3755.55
2.04635	8.91796	3081.15	3741.85	3744.81	3079.88	3741.85
2.04451	8.89802	3069.31	3728.18	3731.13	3068.04	3728.18
2.04267	8.8781	3057.51	3714.54	3717.49	3056.23	3714.54
2.04083	8.85819	3045.73	3700.92	3703.87	3044.45	3700.92
2.03899	8.83829	3033.97	3687.34	3690.28	3032.7	3687.34
