z	u	VVM	VAVM	VPSM	VSM	VSAVM
8.10547	42.222	77611.4	92899.1	92903.1	77611.4	92899.1
8.1049	42.2129	77576.5	92859.3	92863.4	77576.5	92859.3
8.10433	42.2039	77541.6	92819.6	92823.6	77541.6	92819.6
8.10376	42.1949	77506.7	92779.8	92783.9	77506.8	92779.8
8.1032	42.1859	77471.9	92740.1	92744.2	77471.9	92740.1
8.10263	42.1769	77437	92700.4	92704.5	77437.1	92700.4
8.10206	42.1679	77402.2	92660.7	92664.8	77402.2	92660.7
8.10149	42.1588	77367.4	92621	92625.1	77367.4	92621
8.10092	42.1498	77332.6	92581.3	92585.4	77332.6	92581.3
8.10036	42.1408	77297.8	92541.7	92545.7	77297.8	92541.7
8.09979	42.1318	77263	92502	92506.1	77263	92502
8.09922	42.1228	77228.2	92462.4	92466.4	77228.2	92462.4
8.09865	42.1138	77193.5	92422.8	92426.8	77193.5	92422.8
8.09808	42.1048	77158.7	92383.2	92387.2	77158.7	92383.2
8.09752	42.0958	77124	92343.5	92347.6	77124	92343.5
8.09695	42.0867	77089.2	92304	92308	77089.2	92304
8.09638	42.0777	77054.5	92264.4	92268.4	77054.5	92264.4
8.09581	42.0687	77019.8	92224.8	92228.9	77019.8	92224.8
8.09524	42.0597	76985.1	92185.3	92189.3	76985.1	92185.3
8.09468	42.0507	76950.4	92145.7	92149.8	76950.4	92145.7
8.09411	42.0417	76915.7	92106.2	92110.2	76915.7	92106.2
8.09354	42.0327	76881.1	92066.7	92070.7	76881.1	92066.7
8.09297	42.0237	76846.4	92027.2	92031.2	76846.4	92027.2
8.0924	42.0147	76811.8	91987.7	91991.7	76811.8	91987.7
8.09183	42.0057	76777.1	91948.2	91952.2	76777.1	91948.2
8.09127	41.9967	76742.5	91908.7	91912.8	76742.5	91908.7
8.0907	41.9877	76707.9	91869.3	91873.3	76707.9	91869.3
8.09013	41.9787	76673.3	91829.8	91833.8	76673.3	91829.8
8.08956	41.9697	76638.7	91790.4	91794.4	76638.7	91790.4
8.08899	41.9607	76604.1	91750.9	91755	76604.2	91750.9
8.08842	41.9517	76569.6	91711.5	91715.6	76569.6	91711.5
8.08785	41.9427	76535	91672.1	91676.2	76535	91672.1
