z	u	VVM	VAVM	VPSM	VSM	VSAVM
2.27207	10.5813	3150.4	3323.55	3326.78	3149.35	3323.55
2.27027	10.562	3140.65	3313.45	3316.68	3139.6	3313.45
2.26847	10.5428	3130.91	3303.37	3306.6	3129.86	3303.37
2.26667	10.5235	3121.19	3293.3	3296.53	3120.14	3293.3
2.26487	10.5042	3111.48	3283.26	3286.48	3110.43	3283.26
2.26306	10.485	3101.79	3273.22	3276.44	3100.74	3273.22
2.26126	10.4657	3092.12	3263.2	3266.42	3091.06	3263.2
2.25945	10.4465	3082.46	3253.2	3256.42	3081.4	3253.2
2.25764	10.4272	3072.82	3243.22	3246.43	3071.76	3243.22
2.25583	10.408	3063.2	3233.25	3236.46	3062.13	3233.25
2.25402	10.3888	3053.59	3223.3	3226.5	3052.52	3223.3
2.25221	10.3695	3044	3213.36	3216.56	3042.93	3213.36
2.2504	10.3503	3034.42	3203.44	3206.64	3033.35	3203.44
2.24858	10.3311	3024.86	3193.53	3196.73	3023.78	3193.53
2.24677	10.3118	3015.31	3183.64	3186.84	3014.24	3183.64
2.24495	10.2926	3005.78	3173.77	3176.96	3004.7	3173.77
2.24314	10.2734	2996.27	3163.91	3167.11	2995.19	3163.91
2.24132	10.2542	2986.77	3154.07	3157.26	2985.69	3154.07
2.2395	10.235	2977.29	3144.25	3147.43	2976.21	3144.25
2.23768	10.2158	2967.82	3134.44	3137.62	2966.74	3134.44
2.23585	10.1966	2958.37	3124.64	3127.83	2957.29	3124.64
2.23403	10.1774	2948.94	3114.87	3118.05	2947.85	3114.87
2.23221	10.1582	2939.52	3105.1	3108.28	2938.43	3105.1
2.23038	10.139	2930.12	3095.36	3098.53	2929.03	3095.36
2.22856	10.1198	2920.73	3085.63	3088.8	2919.64	3085.63
2.22673	10.1006	2911.36	3075.91	3079.09	2910.27	3075.91
2.2249	10.0815	2902.01	3066.22	3069.39	2900.91	3066.22
2.22307	10.0623	2892.67	3056.53	3059.7	2891.57	3056.53
2.22124	10.0431	2883.35	3046.87	3050.03	2882.24	3046.87
2.2194	10.024	2874.04	3037.22	3040.38	2872.93	3037.22
2.21757	10.0048	2864.75	3027.58	3030.74	2863.64	3027.58
2.21574	9.98564	2855.47	3017.96	3021.12	2854.36	3017.96
2.2139	9.96649	2846.21	3008.36	3011.52	2845.1	3008.36
2.21206	9.94734	2836.97	2998.77	3001.93	2835.86	2998.77
2.21022	9.92819	2827.74	2989.2	2992.35	2826.63	2989.2
2.20838	9.90905	2818.53	2979.65	2982.8	2817.41	2979.65
2.20654	9.88992	2809.33	2970.11	2973.25	2808.21	2970.11
2.2047	9.87078	2800.15	2960.58	2963.73	2799.03	2960.58
2.20286	9.85165	2790.98	2951.07	2954.22	2789.86	2951.07
2.20101	9.83253	2781.84	2941.58	2944.72	2780.71	2941.58
2.19917	9.81341	2772.7	2932.1	2935.24	2771.57	2932.1
2.19732	9.79429	2763.58	2922.64	2925.78	2762.45	2922.64
2.19547	9.77518	2754.48	2913.2	2916.33	2753.35	2913.2
2.19362	9.75607	2745.39	2903.77	2906.9	2744.26	2903.77
2.19177	9.73696	2736.32	2894.35	2897.49	2735.19	2894.35
2.18992	9.71786	2727.27	2884.96	2888.08	2726.13	2884.96
