A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-78.7733	-3.42539e-36	123.702	971.601	-3.44668e-36	-1.50465	-22.8413	-3.46836e-36	-5.7937e-05	0.250914	-0.0193783
-78.7633	-3.46003e-36	123.687	971.372	-3.48154e-36	-1.50465	-22.8388	-3.50344e-36	-5.79514e-05	0.250918	-0.0211019
-78.7533	-3.49502e-36	123.672	971.144	-3.51675e-36	-1.50466	-22.8362	-3.53888e-36	-5.79659e-05	0.250922	-0.0172881
-78.7433	-3.53037e-36	123.657	970.916	-3.55231e-36	-1.50466	-22.8337	-3.57467e-36	-5.79803e-05	0.250925	-0.00923919
-78.7333	-3.56607e-36	123.642	970.687	-3.58824e-36	-1.50466	-22.8312	-3.61083e-36	-5.79948e-05	0.250929	-0.000189485
-78.7233	-3.60213e-36	123.627	970.459	-3.62453e-36	-1.50466	-22.8287	-3.64735e-36	-5.80093e-05	0.250932	0.00609962
-78.7133	-3.63856e-36	123.612	970.231	-3.66119e-36	-1.50466	-22.8262	-3.68424e-36	-5.80238e-05	0.250936	0.00986372
-78.7033	-3.67536e-36	123.597	970.003	-3.69822e-36	-1.50466	-22.8237	-3.72151e-36	-5.80382e-05	0.25094	0.00852982
-78.6933	-3.71253e-36	123.582	969.774	-3.73562e-36	-1.50466	-22.8212	-3.75915e-36	-5.80527e-05	0.250944	0.00315848
-78.6833	-3.75007e-36	123.567	969.546	-3.7734e-36	-1.50466	-22.8187	-3.79717e-36	-5.80672e-05	0.250948	-0.006209
-78.6733	-3.78799e-36	123.552	969.318	-3.81157e-36	-1.50466	-22.8162	-3.83558e-36	-5.80817e-05	0.250952	-0.0153904
-78.6633	-3.8263e-36	123.537	969.09	-3.85012e-36	-1.50466	-22.8137	-3.87437e-36	-5.80962e-05	0.250955	-0.0208013
-78.6533	-3.865e-36	123.522	968.862	-3.88905e-36	-1.50466	-22.8112	-3.91356e-36	-5.81107e-05	0.250959	-0.018381
