A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-8.41	-3.58539e-05	17.0265	26.8714	-3.77209e-05	-1.53856	-3.48544	-3.98659e-05	-0.00368814	0.0167698	-0.00501221
-8.4	-3.62331e-05	17.0111	26.8366	-3.81217e-05	-1.5386	-3.48527	-4.02917e-05	-0.003694	0.0167196	-0.00502214
-8.39	-3.66163e-05	16.9957	26.8017	-3.85267e-05	-1.53863	-3.4851	-4.07221e-05	-0.00369987	0.0166693	-0.00503197
-8.38	-3.70036e-05	16.9804	26.7668	-3.89361e-05	-1.53867	-3.48494	-4.11571e-05	-0.00370575	0.0166189	-0.00504166
-8.37	-3.73951e-05	16.965	26.732	-3.93499e-05	-1.53871	-3.48477	-4.15967e-05	-0.00371164	0.0165685	-0.00505124
-8.36	-3.77906e-05	16.9496	26.6972	-3.97681e-05	-1.53874	-3.48461	-4.20411e-05	-0.00371754	0.0165179	-0.00506068
-8.35	-3.81904e-05	16.9342	26.6623	-4.01907e-05	-1.53878	-3.48444	-4.24903e-05	-0.00372344	0.0164673	-0.00507
-8.34	-3.85945e-05	16.9188	26.6275	-4.06179e-05	-1.53882	-3.48428	-4.29443e-05	-0.00372936	0.0164165	-0.00507921
-8.33	-3.90028e-05	16.9034	26.5926	-4.10496e-05	-1.53886	-3.48411	-4.34031e-05	-0.00373529	0.0163657	-0.00508832
-8.32	-3.94155e-05	16.888	26.5578	-4.1486e-05	-1.53889	-3.48395	-4.38669e-05	-0.00374123	0.0163148	-0.00509732
-8.31	-3.98325e-05	16.8726	26.5229	-4.1927e-05	-1.53893	-3.48379	-4.43357e-05	-0.00374718	0.0162637	-0.00510621
-8.3	-4.0254e-05	16.8572	26.4881	-4.23727e-05	-1.53897	-3.48362	-4.48096e-05	-0.00375313	0.0162126	-0.00511502
-8.29	-4.068e-05	16.8419	26.4533	-4.28232e-05	-1.53901	-3.48346	-4.52885e-05	-0.0037591	0.0161614	-0.00512364
-8.28	-4.11105e-05	16.8265	26.4184	-4.32785e-05	-1.53904	-3.4833	-4.57725e-05	-0.00376508	0.0161102	-0.00513212
-8.27	-4.15456e-05	16.8111	26.3836	-4.37387e-05	-1.53908	-3.48314	-4.62618e-05	-0.00377106	0.0160588	-0.00514057
-8.26	-4.19853e-05	16.7957	26.3488	-4.42037e-05	-1.53912	-3.48298	-4.67564e-05	-0.00377706	0.0160074	-0.00514871
-8.25	-4.24297e-05	16.7803	26.3139	-4.46738e-05	-1.53916	-3.48282	-4.72562e-05	-0.00378306	0.0159558	-0.00515693
-8.24	-4.28788e-05	16.7649	26.2791	-4.51489e-05	-1.53919	-3.48266	-4.77614e-05	-0.00378908	0.0159042	-0.0051648
-8.23	-4.33327e-05	16.7495	26.2443	-4.5629e-05	-1.53923	-3.4825	-4.82721e-05	-0.0037951	0.0158525	-0.00517273
-8.22	-4.37914e-05	16.7341	26.2095	-4.61143e-05	-1.53927	-3.48234	-4.87883e-05	-0.00380114	0.0158008	-0.00518039
-8.21	-4.4255e-05	16.7187	26.1746	-4.66048e-05	-1.53931	-3.48219	-4.931e-05	-0.00380718	0.0157489	-0.00518796
-8.2	-4.47235e-05	16.7033	26.1398	-4.71006e-05	-1.53935	-3.48203	-4.98373e-05	-0.00381324	0.015697	-0.00519543
-8.19	-4.5197e-05	16.6879	26.105	-4.76016e-05	-1.53938	-3.48187	-5.03703e-05	-0.0038193	0.015645	-0.00520263
-8.18	-4.56756e-05	16.6725	26.0702	-4.8108e-05	-1.53942	-3.48172	-5.0909e-05	-0.00382537	0.015593	-0.00520986
-8.17	-4.61592e-05	16.6571	26.0354	-4.86198e-05	-1.53946	-3.48156	-5.14536e-05	-0.00383146	0.0155408	-0.00521674
-8.16	-4.6648e-05	16.6418	26.0006	-4.91371e-05	-1.5395	-3.48141	-5.2004e-05	-0.00383755	0.0154886	-0.00522367
