u	GluePotFac	MesonPotFac
0.0792937	7.005	0.951436
0.079479	7.00545	0.951083
0.0796645	7.00588	0.950729
0.0798502	7.00631	0.950374
0.0800361	7.00672	0.950019
0.0802222	7.00711	0.949663
0.0804086	7.0075	0.949306
0.0805952	7.00787	0.948948
0.080782	7.00822	0.94859
0.0809691	7.00857	0.948231
0.0811563	7.00889	0.947871
0.0813438	7.00921	0.947511
0.0815315	7.00951	0.94715
0.0817195	7.0098	0.946788
0.0819076	7.01007	0.946425
0.082096	7.01033	0.946062
0.0822846	7.01058	0.945698
0.0824734	7.01081	0.945333
0.0826625	7.01103	0.944968
0.0828518	7.01124	0.944602
0.0830413	7.01143	0.944235
0.083231	7.01161	0.943867
0.0834209	7.01177	0.943499
0.0836111	7.01192	0.943129
0.0838015	7.01206	0.94276
0.0839921	7.01218	0.942389
0.084183	7.01229	0.942018
0.084374	7.01239	0.941646
0.0845653	7.01247	0.941273
0.0847568	7.01253	0.940899
0.0849486	7.01259	0.940525
0.0851405	7.01263	0.94015
0.0853327	7.01265	0.939774
0.0855251	7.01266	0.939398
0.0857177	7.01266	0.939021
0.0859106	7.01264	0.938643
0.0861037	7.01261	0.938264
0.086297	7.01257	0.937885
0.0864905	7.01251	0.937504
0.0866842	7.01244	0.937123
0.0868782	7.01235	0.936742
0.0870724	7.01225	0.936359
0.0872668	7.01213	0.935976
0.0874615	7.012	0.935592
0.0876564	7.01186	0.935208
0.0878515	7.0117	0.934823
0.0880468	7.01153	0.934436
0.0882423	7.01134	0.93405
0.0884381	7.01114	0.933662
0.0886341	7.01093	0.933274
0.0888303	7.0107	0.932885
0.0890267	7.01045	0.932495
0.0892234	7.0102	0.932104
0.0894203	7.00992	0.931713
0.0896174	7.00964	0.931321
0.0898147	7.00934	0.930928
0.0900123	7.00902	0.930534
0.0902101	7.00869	0.93014
0.0904081	7.00835	0.929745
0.0906063	7.00799	0.929349
0.0908048	7.00762	0.928953
0.0910035	7.00723	0.928555
0.0912024	7.00683	0.928157
0.0914015	7.00641	0.927758
0.0916009	7.00598	0.927359
0.0918005	7.00554	0.926959
0.0920003	7.00508	0.926557
0.0922003	7.0046	0.926156
0.0924006	7.00412	0.925753
0.0926011	7.00361	0.92535
0.0928018	7.0031	0.924946
0.0930027	7.00256	0.924541
0.0932039	7.00202	0.924135
0.0934053	7.00146	0.923729
0.0936069	7.00088	0.923322
0.0938087	7.00029	0.922914
0.0940108	6.99968	0.922505
0.0942131	6.99906	0.922096
0.0944156	6.99843	0.921686
0.0946183	6.99778	0.921275
0.0948213	6.99712	0.920863
0.0950245	6.99644	0.920451
0.0952279	6.99575	0.920037
0.0954315	6.99504	0.919623
0.0956354	6.99432	0.919209
0.0958395	6.99358	0.918793
0.0960438	6.99283	0.918377
0.0962483	6.99206	0.91796
0.0964531	6.99128	0.917542
0.0966581	6.99048	0.917124
0.0968633	6.98967	0.916704
0.0970687	6.98885	0.916284
0.0972744	6.98801	0.915863
0.0974803	6.98715	0.915442
0.0976864	6.98628	0.91502
0.0978928	6.98539	0.914596
0.0980993	6.9845	0.914173
0.0983061	6.98358	0.913748
0.0985132	6.98265	0.913323
0.0987204	6.98171	0.912896
0.0989279	6.98075	0.91247
0.0991356	6.97977	0.912042
0.0993435	6.97878	0.911613
0.0995516	6.97778	0.911184
0.09976	6.97676	0.910754
0.0999686	6.97573	0.910323
0.100177	6.97468	0.909892
0.100387	6.97362	0.90946
0.100596	6.97254	0.909027
0.100805	6.97145	0.908593
0.101015	6.97034	0.908158
0.101225	6.96921	0.907723
0.101435	6.96808	0.907287
0.101646	6.96692	0.90685
0.101856	6.96575	0.906412
0.102067	6.96457	0.905974
0.102278	6.96337	0.905535
0.10249	6.96216	0.905095
0.102701	6.96093	0.904654
0.102913	6.95969	0.904213
0.103125	6.95843	0.903771
0.103337	6.95716	0.903328
0.103549	6.95587	0.902884
0.103762	6.95457	0.902439
0.103975	6.95325	0.901994
0.104188	6.95192	0.901548
0.104402	6.95057	0.901101
0.104615	6.94921	0.900654
0.104829	6.94783	0.900205
0.105043	6.94643	0.899756
0.105257	6.94503	0.899306
0.105472	6.9436	0.898856
0.105686	6.94216	0.898404
0.105901	6.94071	0.897952
0.106117	6.93924	0.897499
0.106332	6.93776	0.897045
0.106548	6.93626	0.896591
0.106763	6.93475	0.896136
0.10698	6.93322	0.89568
0.107196	6.93167	0.895223
0.107412	6.93011	0.894765
0.107629	6.92854	0.894307
0.107846	6.92695	0.893848
0.108063	6.92535	0.893388
0.108281	6.92373	0.892927
0.108498	6.92209	0.892466
0.108716	6.92044	0.892004
0.108934	6.91878	0.891541
0.109153	6.9171	0.891077
0.109371	6.9154	0.890613
0.10959	6.91369	0.890148
0.109809	6.91197	0.889682
0.110028	6.91023	0.889215
0.110248	6.90847	0.888748
0.110468	6.9067	0.88828
0.110688	6.90492	0.887811
0.110908	6.90312	0.887341
0.111128	6.9013	0.88687
0.111349	6.89947	0.886399
0.11157	6.89762	0.885927
0.111791	6.89576	0.885454
0.112012	6.89389	0.884981
0.112234	6.89199	0.884506
0.112455	6.89009	0.884031
0.112677	6.88817	0.883556
0.1129	6.88623	0.883079
0.113122	6.88428	0.882602
0.113345	6.88231	0.882124
0.113568	6.88033	0.881645
0.113791	6.87833	0.881165
0.114014	6.87632	0.880685
0.114238	6.87429	0.880204
0.114461	6.87225	0.879722
0.114686	6.87019	0.879239
0.11491	6.86812	0.878756
0.115134	6.86603	0.878272
0.115359	6.86393	0.877787
0.115584	6.86181	0.877301
0.115809	6.85968	0.876815
0.116035	6.85753	0.876327
0.11626	6.85537	0.87584
0.116486	6.85319	0.875351
0.116712	6.851	0.874862
0.116938	6.84879	0.874371
0.117165	6.84657	0.87388
0.117392	6.84433	0.873389
0.117619	6.84208	0.872896
0.117846	6.83981	0.872403
0.118074	6.83753	0.871909
0.118301	6.83523	0.871415
0.118529	6.83292	0.870919
0.118757	6.83059	0.870423
0.118986	6.82825	0.869926
0.119214	6.82589	0.869429
0.119443	6.82352	0.86893
0.119672	6.82113	0.868431
0.119901	6.81873	0.867931
0.120131	6.81631	0.867431
0.120361	6.81388	0.866929
0.120591	6.81143	0.866427
0.120821	6.80897	0.865924
0.121051	6.80649	0.865421
0.121282	6.804	0.864916
0.121513	6.80149	0.864411
0.121744	6.79897	0.863906
0.121975	6.79643	0.863399
0.122207	6.79388	0.862892
0.122439	6.79131	0.862384
0.122671	6.78873	0.861875
0.122903	6.78613	0.861366
0.123136	6.78352	0.860855
0.123368	6.78089	0.860344
0.123601	6.77825	0.859833
0.123835	6.7756	0.85932
0.124068	6.77293	0.858807
0.124302	6.77024	0.858293
0.124536	6.76754	0.857779
0.12477	6.76483	0.857264
0.125004	6.7621	0.856747
0.125239	6.75935	0.856231
0.125473	6.75659	0.855713
0.125708	6.75382	0.855195
0.125944	6.75103	0.854676
0.126179	6.74823	0.854156
0.126415	6.74541	0.853636
0.126651	6.74258	0.853115
0.126887	6.73973	0.852593
0.127123	6.73687	0.85207
0.12736	6.73399	0.851547
0.127597	6.7311	0.851023
0.127834	6.72819	0.850498
0.128071	6.72527	0.849973
0.128309	6.72234	0.849447
0.128547	6.71939	0.84892
0.128785	6.71642	0.848392
0.129023	6.71344	0.847864
0.129261	6.71045	0.847335
0.1295	6.70744	0.846806
0.129739	6.70442	0.846275
0.129978	6.70138	0.845744
0.130217	6.69833	0.845212
0.130457	6.69527	0.84468
0.130697	6.69219	0.844146
0.130937	6.68909	0.843612
0.131177	6.68598	0.843078
0.131418	6.68286	0.842542
0.131659	6.67972	0.842006
0.1319	6.67657	0.84147
0.132141	6.6734	0.840932
0.132382	6.67022	0.840394
0.132624	6.66703	0.839855
0.132866	6.66382	0.839316
0.133108	6.66059	0.838775
0.133351	6.65735	0.838234
0.133593	6.6541	0.837693
0.133836	6.65083	0.837151
0.134079	6.64755	0.836607
0.134322	6.64426	0.836064
0.134566	6.64095	0.835519
0.13481	6.63763	0.834974
0.135054	6.63429	0.834429
0.135298	6.63094	0.833882
0.135542	6.62757	0.833335
0.135787	6.62419	0.832787
0.136032	6.6208	0.832239
0.136277	6.61739	0.83169
0.136523	6.61397	0.83114
0.136768	6.61053	0.830589
0.137014	6.60708	0.830038
0.13726	6.60362	0.829486
0.137506	6.60014	0.828934
0.137753	6.59665	0.82838
0.138	6.59315	0.827826
0.138247	6.58963	0.827272
0.138494	6.58609	0.826717
0.138741	6.58255	0.826161
0.138989	6.57898	0.825604
0.139237	6.57541	0.825047
0.139485	6.57182	0.824489
0.139734	6.56822	0.82393
0.139982	6.5646	0.823371
0.140231	6.56097	0.822811
0.14048	6.55733	0.822251
0.14073	6.55367	0.82169
0.140979	6.55	0.821128
0.141229	6.54632	0.820565
0.141479	6.54262	0.820002
0.141729	6.53891	0.819438
0.14198	6.53518	0.818874
0.14223	6.53145	0.818309
0.142481	6.52769	0.817743
0.142732	6.52393	0.817177
0.142984	6.52015	0.81661
0.143235	6.51636	0.816042
0.143487	6.51255	0.815474
0.143739	6.50873	0.814905
0.143992	6.5049	0.814335
0.144244	6.50106	0.813765
0.144497	6.4972	0.813194
0.14475	6.49332	0.812622
0.145003	6.48944	0.81205
0.145257	6.48554	0.811477
0.145511	6.48163	0.810904
0.145765	6.4777	0.81033
0.146019	6.47376	0.809755
0.146273	6.46981	0.80918
0.146528	6.46585	0.808604
0.146783	6.46187	0.808028
0.147038	6.45788	0.807451
0.147293	6.45388	0.806873
0.147549	6.44986	0.806294
0.147805	6.44583	0.805715
0.148061	6.44179	0.805136
0.148317	6.43773	0.804556
0.148573	6.43367	0.803975
0.14883	6.42959	0.803393
0.149087	6.42549	0.802811
0.149344	6.42139	0.802229
0.149602	6.41727	0.801645
0.149859	6.41313	0.801061
0.150117	6.40899	0.800477
0.150375	6.40483	0.799892
0.150634	6.40066	0.799306
0.150892	6.39648	0.79872
0.151151	6.39228	0.798133
0.15141	6.38808	0.797546
0.15167	6.38386	0.796958
0.151929	6.37962	0.796369
0.152189	6.37538	0.79578
0.152449	6.37112	0.79519
0.152709	6.36685	0.7946
0.15297	6.36257	0.794009
0.15323	6.35827	0.793417
0.153491	6.35397	0.792825
0.153752	6.34965	0.792232
0.154014	6.34532	0.791639
0.154275	6.34097	0.791045
0.154537	6.33662	0.790451
0.154799	6.33225	0.789856
0.155062	6.32787	0.78926
0.155324	6.32348	0.788664
0.155587	6.31907	0.788068
0.15585	6.31466	0.78747
0.156113	6.31023	0.786873
0.156377	6.30579	0.786274
0.156641	6.30134	0.785675
0.156905	6.29687	0.785076
0.157169	6.2924	0.784476
0.157433	6.28791	0.783875
0.157698	6.28341	0.783274
0.157963	6.2789	0.782673
0.158228	6.27438	0.78207
0.158493	6.26984	0.781468
0.158759	6.2653	0.780864
0.159025	6.26074	0.78026
0.159291	6.25617	0.779656
0.159557	6.25159	0.779051
0.159824	6.247	0.778446
0.16009	6.24239	0.77784
0.160357	6.23778	0.777233
0.160625	6.23315	0.776626
0.160892	6.22851	0.776019
0.16116	6.22386	0.775411
0.161428	6.2192	0.774802
0.161696	6.21453	0.774193
0.161964	6.20985	0.773583
0.162233	6.20515	0.772973
0.162502	6.20045	0.772362
0.162771	6.19573	0.771751
0.16304	6.191	0.77114
0.16331	6.18626	0.770527
0.16358	6.18151	0.769915
0.16385	6.17675	0.769301
0.16412	6.17198	0.768688
0.164391	6.1672	0.768074
0.164661	6.16241	0.767459
0.164932	6.1576	0.766844
0.165204	6.15279	0.766228
0.165475	6.14796	0.765612
0.165747	6.14313	0.764995
0.166019	6.13828	0.764378
0.166291	6.13342	0.76376
0.166563	6.12855	0.763142
0.166836	6.12368	0.762523
0.167109	6.11879	0.761904
0.167382	6.11389	0.761285
0.167655	6.10898	0.760665
0.167929	6.10406	0.760044
0.168202	6.09912	0.759423
0.168476	6.09418	0.758802
0.168751	6.08923	0.75818
0.169025	6.08427	0.757558
0.1693	6.0793	0.756935
0.169575	6.07432	0.756311
0.16985	6.06932	0.755688
0.170126	6.06432	0.755063
0.170401	6.05931	0.754439
0.170677	6.05429	0.753814
0.170953	6.04926	0.753188
0.17123	6.04421	0.752562
0.171506	6.03916	0.751936
0.171783	6.0341	0.751309
0.17206	6.02903	0.750681
0.172338	6.02395	0.750054
0.172615	6.01886	0.749425
0.172893	6.01376	0.748797
0.173171	6.00865	0.748168
0.173449	6.00353	0.747538
0.173728	5.9984	0.746908
0.174007	5.99326	0.746278
0.174286	5.98811	0.745647
0.174565	5.98295	0.745016
0.174844	5.97778	0.744384
0.175124	5.97261	0.743752
0.175404	5.96742	0.74312
0.175684	5.96223	0.742487
0.175964	5.95702	0.741854
0.176245	5.95181	0.74122
0.176526	5.94659	0.740586
0.176807	5.94136	0.739951
0.177088	5.93611	0.739317
0.17737	5.93087	0.738681
0.177652	5.92561	0.738046
0.177934	5.92034	0.73741
0.178216	5.91506	0.736773
0.178499	5.90978	0.736136
0.178781	5.90448	0.735499
0.179064	5.89918	0.734862
0.179348	5.89387	0.734224
0.179631	5.88855	0.733585
0.179915	5.88322	0.732947
0.180199	5.87788	0.732307
0.180483	5.87254	0.731668
0.180767	5.86718	0.731028
0.181052	5.86182	0.730388
0.181337	5.85645	0.729747
0.181622	5.85107	0.729106
0.181907	5.84568	0.728465
0.182193	5.84029	0.727824
0.182479	5.83488	0.727182
0.182765	5.82947	0.726539
0.183051	5.82405	0.725897
0.183338	5.81862	0.725254
0.183624	5.81319	0.72461
0.183911	5.80774	0.723966
0.184199	5.80229	0.723322
0.184486	5.79683	0.722678
0.184774	5.79136	0.722033
0.185062	5.78589	0.721388
0.18535	5.7804	0.720743
0.185639	5.77491	0.720097
0.185927	5.76941	0.719451
0.186216	5.76391	0.718805
0.186505	5.75839	0.718158
0.186795	5.75287	0.717511
0.187084	5.74734	0.716864
0.187374	5.74181	0.716216
0.187664	5.73626	0.715568
0.187955	5.73071	0.71492
0.188245	5.72515	0.714271
0.188536	5.71959	0.713623
0.188827	5.71401	0.712973
0.189118	5.70843	0.712324
0.18941	5.70285	0.711674
0.189702	5.69725	0.711024
0.189994	5.69165	0.710374
0.190286	5.68604	0.709723
0.190578	5.68043	0.709072
0.190871	5.6748	0.708421
0.191164	5.66917	0.70777
0.191457	5.66354	0.707118
0.191751	5.6579	0.706466
0.192044	5.65225	0.705814
0.192338	5.64659	0.705161
0.192632	5.64093	0.704509
0.192927	5.63526	0.703856
0.193221	5.62958	0.703202
0.193516	5.6239	0.702549
0.193811	5.61821	0.701895
0.194107	5.61252	0.701241
0.194402	5.60682	0.700586
0.194698	5.60111	0.699932
0.194994	5.5954	0.699277
0.19529	5.58968	0.698622
0.195587	5.58395	0.697967
0.195884	5.57822	0.697311
0.196181	5.57248	0.696655
0.196478	5.56674	0.695999
0.196775	5.56099	0.695343
0.197073	5.55523	0.694687
0.197371	5.54947	0.69403
0.197669	5.54371	0.693373
0.197968	5.53793	0.692716
0.198266	5.53215	0.692059
0.198565	5.52637	0.691401
0.198864	5.52058	0.690743
0.199164	5.51478	0.690085
0.199463	5.50898	0.689427
0.199763	5.50318	0.688769
0.200063	5.49736	0.68811
0.200364	5.49155	0.687451
0.200664	5.48572	0.686792
0.200965	5.4799	0.686133
0.201266	5.47406	0.685474
0.201567	5.46822	0.684814
0.201869	5.46238	0.684154
0.202171	5.45653	0.683494
0.202473	5.45068	0.682834
0.202775	5.44482	0.682174
0.203078	5.43896	0.681514
0.20338	5.43309	0.680853
0.203683	5.42722	0.680192
0.203987	5.42134	0.679531
0.20429	5.41546	0.67887
0.204594	5.40957	0.678209
0.204898	5.40368	0.677547
0.205202	5.39778	0.676886
0.205506	5.39188	0.676224
0.205811	5.38597	0.675562
0.206116	5.38006	0.6749
0.206421	5.37415	0.674238
0.206726	5.36823	0.673575
0.207032	5.36231	0.672913
0.207338	5.35638	0.67225
0.207644	5.35045	0.671588
0.20795	5.34451	0.670925
0.208257	5.33857	0.670262
0.208564	5.33263	0.669599
0.208871	5.32668	0.668935
0.209178	5.32073	0.668272
0.209486	5.31478	0.667608
0.209793	5.30882	0.666945
0.210101	5.30285	0.666281
0.21041	5.29689	0.665617
0.210718	5.29091	0.664953
0.211027	5.28494	0.664289
0.211336	5.27896	0.663625
0.211645	5.27298	0.662961
0.211955	5.267	0.662296
0.212264	5.26101	0.661632
0.212574	5.25501	0.660967
0.212884	5.24902	0.660303
0.213195	5.24302	0.659638
0.213506	5.23702	0.658973
0.213816	5.23101	0.658308
0.214128	5.225	0.657643
0.214439	5.21899	0.656978
0.214751	5.21298	0.656313
0.215063	5.20696	0.655648
0.215375	5.20094	0.654983
0.215687	5.19492	0.654317
0.216	5.18889	0.653652
0.216313	5.18286	0.652987
0.216626	5.17683	0.652321
0.216939	5.17079	0.651656
0.217253	5.16475	0.65099
0.217566	5.15871	0.650324
0.21788	5.15267	0.649659
0.218195	5.14663	0.648993
0.218509	5.14058	0.648327
0.218824	5.13453	0.647661
0.219139	5.12847	0.646995
0.219454	5.12242	0.64633
0.21977	5.11636	0.645664
0.220086	5.1103	0.644998
0.220402	5.10424	0.644332
0.220718	5.09817	0.643666
0.221034	5.09211	0.643
0.221351	5.08604	0.642334
0.221668	5.07997	0.641668
0.221985	5.0739	0.641002
0.222303	5.06782	0.640336
0.22262	5.06174	0.639669
0.222938	5.05567	0.639003
0.223256	5.04959	0.638337
0.223575	5.0435	0.637671
0.223894	5.03742	0.637005
0.224212	5.03134	0.636339
0.224532	5.02525	0.635673
0.224851	5.01916	0.635007
0.225171	5.01307	0.634341
0.22549	5.00698	0.633675
0.225811	5.00089	0.633009
0.226131	4.99479	0.632343
0.226452	4.9887	0.631677
0.226772	4.9826	0.631011
0.227094	4.9765	0.630345
0.227415	4.9704	0.62968
0.227736	4.9643	0.629014
0.228058	4.9582	0.628348
0.22838	4.9521	0.627682
0.228703	4.94599	0.627017
0.229025	4.93989	0.626351
0.229348	4.93378	0.625685
0.229671	4.92768	0.62502
0.229994	4.92157	0.624355
0.230318	4.91546	0.623689
0.230642	4.90935	0.623024
0.230966	4.90325	0.622358
0.23129	4.89714	0.621693
0.231614	4.89103	0.621028
0.231939	4.88491	0.620363
0.232264	4.8788	0.619698
0.232589	4.87269	0.619033
0.232915	4.86658	0.618368
0.233241	4.86047	0.617703
0.233567	4.85435	0.617039
0.233893	4.84824	0.616374
0.234219	4.84213	0.61571
0.234546	4.83601	0.615045
0.234873	4.8299	0.614381
0.2352	4.82378	0.613717
0.235528	4.81767	0.613053
0.235855	4.81156	0.612389
0.236183	4.80544	0.611725
0.236511	4.79933	0.611061
0.23684	4.79321	0.610397
0.237169	4.7871	0.609734
0.237497	4.78099	0.60907
0.237827	4.77487	0.608407
0.238156	4.76876	0.607744
0.238486	4.76265	0.60708
0.238816	4.75654	0.606418
0.239146	4.75043	0.605755
0.239476	4.74431	0.605092
0.239807	4.7382	0.604429
0.240138	4.73209	0.603767
0.240469	4.72598	0.603105
0.2408	4.71988	0.602442
0.241132	4.71377	0.60178
0.241464	4.70766	0.601119
0.241796	4.70155	0.600457
0.242128	4.69545	0.599795
0.242461	4.68934	0.599134
0.242794	4.68324	0.598473
0.243127	4.67714	0.597811
0.24346	4.67104	0.59715
0.243794	4.66494	0.59649
0.244127	4.65884	0.595829
0.244462	4.65274	0.595169
0.244796	4.64664	0.594508
0.24513	4.64054	0.593848
0.245465	4.63445	0.593188
0.2458	4.62836	0.592529
0.246136	4.62226	0.591869
0.246471	4.61617	0.59121
0.246807	4.61008	0.59055
0.247143	4.604	0.589891
0.247479	4.59791	0.589233
0.247816	4.59182	0.588574
0.248153	4.58574	0.587916
0.24849	4.57966	0.587257
0.248827	4.57358	0.586599
0.249165	4.5675	0.585942
0.249502	4.56143	0.585284
0.24984	4.55535	0.584627
0.250179	4.54928	0.583969
0.250517	4.54321	0.583312
0.250856	4.53714	0.582656
0.251195	4.53107	0.581999
0.251534	4.52501	0.581343
0.251874	4.51895	0.580687
0.252214	4.51288	0.580031
0.252554	4.50683	0.579375
0.252894	4.50077	0.57872
0.253235	4.49472	0.578065
0.253575	4.48866	0.57741
0.253916	4.48261	0.576755
0.254258	4.47657	0.576101
0.254599	4.47052	0.575446
0.254941	4.46448	0.574792
0.255283	4.45844	0.574139
0.255625	4.4524	0.573485
0.255968	4.44637	0.572832
0.25631	4.44034	0.572179
0.256653	4.43431	0.571526
0.256997	4.42828	0.570874
0.25734	4.42225	0.570222
0.257684	4.41623	0.56957
0.258028	4.41021	0.568918
0.258372	4.4042	0.568267
0.258717	4.39818	0.567616
0.259062	4.39217	0.566965
0.259407	4.38617	0.566314
0.259752	4.38016	0.565664
0.260097	4.37416	0.565014
0.260443	4.36816	0.564364
0.260789	4.36217	0.563715
0.261135	4.35617	0.563066
0.261482	4.35018	0.562417
0.261829	4.3442	0.561768
0.262176	4.33822	0.56112
0.262523	4.33224	0.560472
0.26287	4.32626	0.559825
0.263218	4.32029	0.559177
0.263566	4.31432	0.55853
0.263914	4.30835	0.557883
0.264263	4.30239	0.557237
0.264612	4.29643	0.556591
0.264961	4.29047	0.555945
0.26531	4.28452	0.5553
0.265659	4.27857	0.554654
0.266009	4.27263	0.554009
0.266359	4.26669	0.553365
0.26671	4.26075	0.552721
0.26706	4.25482	0.552077
0.267411	4.24889	0.551433
0.267762	4.24296	0.55079
0.268113	4.23704	0.550147
0.268465	4.23112	0.549505
0.268816	4.2252	0.548862
0.269168	4.21929	0.548221
0.269521	4.21339	0.547579
0.269873	4.20748	0.546938
0.270226	4.20159	0.546297
0.270579	4.19569	0.545656
0.270932	4.1898	0.545016
0.271286	4.18391	0.544377
0.27164	4.17803	0.543737
0.271994	4.17215	0.543098
0.272348	4.16628	0.542459
0.272703	4.16041	0.541821
0.273058	4.15455	0.541183
0.273413	4.14869	0.540545
0.273768	4.14283	0.539908
0.274123	4.13698	0.539271
0.274479	4.13113	0.538635
0.274835	4.12529	0.537999
0.275192	4.11945	0.537363
0.275548	4.11361	0.536727
0.275905	4.10778	0.536092
0.276262	4.10196	0.535458
0.27662	4.09614	0.534824
0.276977	4.09032	0.53419
0.277335	4.08451	0.533556
0.277693	4.07871	0.532923
0.278051	4.07291	0.532291
0.27841	4.06711	0.531658
0.278769	4.06132	0.531026
0.279128	4.05553	0.530395
0.279487	4.04975	0.529764
0.279847	4.04397	0.529133
0.280207	4.0382	0.528503
0.280567	4.03243	0.527873
0.280927	4.02667	0.527244
0.281288	4.02091	0.526615
0.281649	4.01516	0.525986
0.28201	4.00941	0.525358
0.282371	4.00367	0.52473
0.282733	3.99794	0.524103
0.283095	3.99221	0.523476
0.283457	3.98648	0.522849
0.28382	3.98076	0.522223
0.284182	3.97504	0.521598
0.284545	3.96933	0.520972
0.284908	3.96363	0.520348
0.285272	3.95793	0.519723
0.285635	3.95223	0.519099
0.285999	3.94654	0.518476
0.286364	3.94086	0.517853
0.286728	3.93518	0.51723
0.287093	3.92951	0.516608
0.287458	3.92384	0.515986
0.287823	3.91818	0.515365
0.288188	3.91253	0.514744
0.288554	3.90688	0.514124
0.28892	3.90123	0.513504
0.289286	3.8956	0.512885
0.289653	3.88996	0.512266
0.29002	3.88434	0.511647
0.290387	3.87871	0.511029
0.290754	3.8731	0.510411
0.291121	3.86749	0.509794
0.291489	3.86188	0.509178
0.291857	3.85629	0.508561
0.292225	3.85069	0.507946
0.292594	3.84511	0.50733
0.292963	3.83953	0.506716
0.293332	3.83395	0.506101
0.293701	3.82839	0.505488
0.294071	3.82282	0.504874
0.29444	3.81727	0.504261
0.29481	3.81172	0.503649
0.295181	3.80617	0.503037
0.295551	3.80064	0.502426
0.295922	3.7951	0.501815
0.296293	3.78958	0.501205
0.296664	3.78406	0.500595
0.297036	3.77855	0.499985
0.297408	3.77304	0.499376
0.29778	3.76754	0.498768
0.298152	3.76205	0.49816
0.298525	3.75656	0.497553
0.298898	3.75108	0.496946
0.299271	3.7456	0.496339
0.299644	3.74013	0.495733
0.300018	3.73467	0.495128
0.300392	3.72922	0.494523
0.300766	3.72377	0.493919
0.30114	3.71832	0.493315
0.301515	3.71289	0.492712
0.30189	3.70746	0.492109
0.302265	3.70204	0.491507
0.30264	3.69662	0.490905
0.303016	3.69121	0.490304
0.303392	3.68581	0.489703
0.303768	3.68041	0.489103
0.304144	3.67502	0.488503
0.304521	3.66964	0.487904
0.304898	3.66426	0.487306
0.305275	3.65889	0.486708
0.305652	3.65353	0.48611
0.30603	3.64818	0.485513
0.306408	3.64283	0.484917
0.306786	3.63748	0.484321
0.307164	3.63215	0.483726
0.307543	3.62682	0.483131
0.307922	3.6215	0.482537
0.308301	3.61619	0.481943
0.30868	3.61088	0.48135
0.30906	3.60558	0.480758
0.30944	3.60029	0.480166
0.30982	3.595	0.479575
0.3102	3.58972	0.478984
0.310581	3.58445	0.478394
0.310962	3.57919	0.477804
0.311343	3.57393	0.477215
0.311724	3.56868	0.476626
0.312106	3.56344	0.476038
0.312488	3.5582	0.475451
0.31287	3.55297	0.474864
0.313252	3.54775	0.474278
0.313635	3.54254	0.473692
0.314018	3.53733	0.473107
0.314401	3.53213	0.472523
0.314784	3.52694	0.471939
0.315168	3.52176	0.471355
0.315552	3.51658	0.470773
0.315936	3.51141	0.470191
0.31632	3.50625	0.469609
0.316705	3.50109	0.469028
0.317089	3.49595	0.468448
0.317474	3.49081	0.467868
0.31786	3.48567	0.467289
0.318245	3.48055	0.46671
0.318631	3.47543	0.466133
0.319017	3.47032	0.465555
0.319403	3.46522	0.464979
0.31979	3.46013	0.464403
0.320176	3.45504	0.463827
0.320563	3.44997	0.463252
0.32095	3.44489	0.462678
0.321338	3.43983	0.462105
