A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-8.47	-3.35321e-05	17.0968	12.4901	-3.52572e-05	-1.5381	-2.16142	-3.72375e-05	-0.00363168	0.128096	0.00615166
-8.46	-3.38865e-05	17.0814	12.4685	-3.56315e-05	-1.53814	-2.16014	-3.7635e-05	-0.00363754	0.128158	0.00616463
-8.45	-3.42447e-05	17.0661	12.4469	-3.60099e-05	-1.53817	-2.15885	-3.80367e-05	-0.00364341	0.128219	0.00617766
-8.44	-3.46067e-05	17.0507	12.4253	-3.63923e-05	-1.53821	-2.15757	-3.84427e-05	-0.00364929	0.128281	0.00619074
-8.43	-3.49726e-05	17.0353	12.4038	-3.67788e-05	-1.53825	-2.15629	-3.8853e-05	-0.00365518	0.128343	0.00620388
-8.42	-3.53423e-05	17.0199	12.3822	-3.71694e-05	-1.53828	-2.155	-3.92678e-05	-0.00366109	0.128405	0.00621707
-8.41	-3.5716e-05	17.0045	12.3607	-3.75641e-05	-1.53832	-2.15372	-3.9687e-05	-0.003667	0.128467	0.00623033
-8.4	-3.60936e-05	16.9891	12.3391	-3.79631e-05	-1.53836	-2.15244	-4.01108e-05	-0.00367292	0.12853	0.00624364
-8.39	-3.64753e-05	16.9738	12.3176	-3.83664e-05	-1.53839	-2.15115	-4.0539e-05	-0.00367886	0.128592	0.00625701
-8.38	-3.6861e-05	16.9584	12.2961	-3.87739e-05	-1.53843	-2.14986	-4.09719e-05	-0.0036848	0.128655	0.00627043
-8.37	-3.72507e-05	16.943	12.2746	-3.91858e-05	-1.53847	-2.14858	-4.14094e-05	-0.00369076	0.128718	0.00628392
-8.36	-3.76447e-05	16.9276	12.2531	-3.96021e-05	-1.5385	-2.14729	-4.18517e-05	-0.00369672	0.128781	0.00629746
-8.35	-3.80428e-05	16.9122	12.2317	-4.00229e-05	-1.53854	-2.146	-4.22986e-05	-0.0037027	0.128844	0.00631106
-8.34	-3.84452e-05	16.8968	12.2102	-4.04481e-05	-1.53858	-2.14471	-4.27504e-05	-0.00370869	0.128907	0.00632472
-8.33	-3.88518e-05	16.8815	12.1888	-4.08779e-05	-1.53862	-2.14342	-4.32071e-05	-0.00371468	0.12897	0.00633845
-8.32	-3.92627e-05	16.8661	12.1674	-4.13123e-05	-1.53865	-2.14213	-4.36686e-05	-0.00372069	0.129034	0.00635223
-8.31	-3.9678e-05	16.8507	12.1459	-4.17513e-05	-1.53869	-2.14084	-4.41351e-05	-0.00372671	0.129097	0.00636607
-8.3	-4.00978e-05	16.8353	12.1245	-4.2195e-05	-1.53873	-2.13955	-4.46066e-05	-0.00373274	0.129161	0.00637997
-8.29	-4.0522e-05	16.8199	12.1032	-4.26434e-05	-1.53876	-2.13826	-4.50832e-05	-0.00373878	0.129225	0.00639394
-8.28	-4.09507e-05	16.8045	12.0818	-4.30967e-05	-1.5388	-2.13697	-4.55649e-05	-0.00374483	0.129289	0.00640797
-8.27	-4.13839e-05	16.7891	12.0604	-4.35547e-05	-1.53884	-2.13567	-4.60518e-05	-0.00375089	0.129353	0.00642206
-8.26	-4.18218e-05	16.7737	12.0391	-4.40177e-05	-1.53888	-2.13438	-4.65439e-05	-0.00375696	0.129417	0.00643621
-8.25	-4.22643e-05	16.7584	12.0177	-4.44856e-05	-1.53891	-2.13308	-4.70413e-05	-0.00376304	0.129482	0.00645042
-8.24	-4.27115e-05	16.743	11.9964	-4.49586e-05	-1.53895	-2.13179	-4.75441e-05	-0.00376913	0.129546	0.0064647
-8.23	-4.31635e-05	16.7276	11.9751	-4.54365e-05	-1.53899	-2.13049	-4.80522e-05	-0.00377523	0.129611	0.00647904
-8.22	-4.36202e-05	16.7122	11.9538	-4.59196e-05	-1.53903	-2.1292	-4.85659e-05	-0.00378135	0.129676	0.00649344
